time,open,high,low,close,volume
1775307600,67097.87,67267.0,67082.41,67193.44,362.06124
1775311200,67193.45,67223.51,67029.07,67215.24,369.07128
1775314800,67215.24,67562.93,67177.39,67383.66,635.57272
1775318400,67383.66,67520.85,67331.06,67366.68,294.26452
1775322000,67366.68,67416.48,67292.0,67329.4,254.01236
1775325600,67329.41,67380.98,67265.0,67295.47,120.36154
1775329200,67295.47,67543.6,67275.0,67288.42,189.77457
1775332800,67288.42,67295.81,67186.62,67268.4,186.97188
1775336400,67268.4,67504.54,67215.0,67359.2,238.4254
1775340000,67359.21,67470.93,67341.19,67399.92,306.3388
1775343600,67399.91,67399.99,67261.32,67300.42,397.2679
1775347200,67300.42,67307.28,67168.08,67225.0,431.18676
1775350800,67225.0,67230.0,67080.0,67085.0,369.56535
1775354400,67085.0,67174.92,66955.72,67170.16,252.42427
1775358000,67170.17,67188.09,67089.33,67145.98,163.69484
1775361600,67145.98,67188.51,67073.56,67101.65,92.89503
1775365200,67101.65,67154.98,66888.0,66931.65,466.39184
1775368800,66931.65,66940.0,66611.66,66802.24,728.34135
1775372400,66802.24,66914.48,66715.43,66820.64,615.79892
1775376000,66820.64,66940.0,66819.42,66933.18,227.07394
1775379600,66933.18,67048.64,66902.15,67035.15,293.93169
1775383200,67035.15,67150.0,66968.35,67046.01,288.35183
1775386800,67046.01,67087.22,66973.67,66999.0,253.07128
1775390400,66998.99,66999.0,66680.57,66783.58,607.98096
1775394000,66783.59,66918.03,66693.91,66890.7,361.31735
1775397600,66890.7,66963.95,66820.54,66918.03,296.0396
1775401200,66918.03,67856.16,66829.02,67306.64,1471.0776
1775404800,67306.65,67410.0,67173.4,67212.62,356.80623
1775408400,67212.61,67402.0,67187.95,67373.64,168.11139
1775412000,67373.64,67451.78,67281.38,67413.78,210.99631
1775415600,67413.78,67560.45,67276.67,67361.01,229.64378
1775419200,67361.01,67705.74,67332.66,67658.35,338.30366
1775422800,67658.35,67682.42,67408.07,67553.43,435.91664
1775426400,67553.44,68374.75,67347.05,68338.43,1201.92322
1775430000,68338.43,69136.2,68266.13,69034.18,1872.62368
1775433600,69034.18,69588.0,69034.18,69083.78,1917.91608
1775437200,69083.79,69139.63,68787.13,68810.18,991.41564
1775440800,68810.17,69408.39,68776.61,69207.99,951.83494
1775444400,69207.99,69259.06,69056.86,69123.69,641.74895
1775448000,69123.69,69217.68,68980.36,69141.8,640.03746
1775451600,69141.81,69247.0,69086.0,69199.31,664.48642
1775455200,69199.31,69354.26,68806.53,68976.67,805.10068
1775458800,68976.67,69215.37,68821.07,69115.91,705.20265
1775462400,69115.91,69347.85,69081.88,69224.63,514.80546
1775466000,69224.63,70283.32,69214.46,69728.0,2395.68342
1775469600,69728.01,69950.0,69708.13,69770.88,634.91449
1775473200,69770.88,69770.96,69565.01,69614.91,453.63795
1775476800,69614.91,69635.87,69329.23,69366.75,601.7024
1775480400,69366.76,69550.0,69235.09,69428.23,656.60844
1775484000,69428.23,69809.99,69163.86,69654.38,1336.92282
1775487600,69654.39,69973.25,69526.87,69968.87,814.13173
1775491200,69968.87,70351.46,69782.11,69799.14,1291.21899
1775494800,69799.14,69820.0,69282.02,69574.61,914.30002
1775498400,69574.62,69967.78,69479.49,69888.97,537.79955
1775502000,69888.97,69899.99,69583.33,69739.53,431.93913
1775505600,69739.52,69974.08,69625.0,69826.01,372.95882
1775509200,69826.0,69826.0,69423.09,69504.99,366.00988
1775512800,69504.99,69581.92,68811.0,68811.0,578.82627
1775516400,68811.01,68912.97,68300.0,68853.66,1062.40825
1775520000,68853.66,69128.2,68723.81,68775.7,908.20417
1775523600,68775.71,68900.63,68352.52,68400.01,682.14287
1775527200,68400.01,68713.92,68273.34,68674.0,382.32486
1775530800,68674.01,68800.94,68625.59,68779.21,449.64401
1775534400,68779.2,68981.83,68540.84,68854.65,480.37449
1775538000,68854.65,68866.0,68613.2,68669.0,546.70209
1775541600,68669.0,68669.01,68443.0,68568.35,488.73987
1775545200,68568.35,68703.72,68500.0,68624.61,307.81904
1775548800,68624.6,68984.48,68603.6,68936.71,338.93457
1775552400,68936.71,69247.9,68930.04,69150.05,436.92801
1775556000,69150.06,69199.87,68200.0,68237.93,899.01254
1775559600,68237.93,68455.96,68071.96,68345.75,598.71022
1775563200,68345.75,68599.13,68080.0,68392.18,738.67705
1775566800,68392.19,68633.87,68198.12,68231.99,822.0611
1775570400,68231.99,68258.26,67763.64,67860.48,1396.10082
1775574000,67860.49,68268.6,67732.01,68168.1,1084.45539
1775577600,68168.11,68454.23,68085.01,68229.99,654.26405
1775581200,68230.0,69000.0,68198.22,68705.81,1147.70463
1775584800,68705.82,68773.24,68358.1,68442.53,630.41269
1775588400,68442.52,69098.44,68358.1,69011.29,1385.03929
1775592000,69011.29,69535.26,69011.29,69319.39,1097.55478
1775595600,69319.39,70216.68,69311.84,69927.64,1742.03489
1775599200,69927.65,71528.0,69927.65,71514.09,2841.66596
1775602800,71514.1,72761.0,71194.9,71924.22,3690.98922
1775606400,71924.22,72110.65,71541.51,71710.19,1153.45069
1775610000,71710.19,71758.6,71452.68,71476.97,621.6206
1775613600,71476.98,71727.01,71240.99,71364.94,1153.76247
1775617200,71364.95,71479.97,71277.18,71287.39,441.23135
1775620800,71287.39,71676.77,71287.38,71566.18,721.11279
1775624400,71566.66,71831.6,71560.0,71731.1,821.79755
1775628000,71731.1,71941.42,71581.14,71732.69,811.19618
1775631600,71732.7,71902.0,71573.04,71627.59,943.84918
1775635200,71627.59,71831.08,71627.59,71800.0,501.15204
1775638800,71799.99,71955.0,71588.75,71678.87,419.9995
1775642400,71678.87,71790.0,71457.61,71476.98,514.219
1775646000,71476.97,71739.67,71407.77,71675.12,779.27898
1775649600,71675.12,72181.81,71581.76,72071.95,1226.00544
1775653200,72071.95,72857.0,71510.0,71600.01,2821.31683
1775656800,71600.0,71751.42,70707.23,70912.88,1895.54834
1775660400,70912.89,71349.05,70833.3,71310.0,873.16856
1775664000,71309.99,71699.0,71250.93,71602.1,757.94566
1775667600,71602.11,71963.94,71490.55,71888.19,682.09647
1775671200,71888.19,71888.2,71085.22,71099.63,703.75724
1775674800,71099.63,71372.22,71019.0,71318.48,473.49397
1775678400,71318.47,71481.7,71267.91,71372.93,226.24698
1775682000,71372.94,71748.0,71330.86,71551.39,367.89907
1775685600,71551.4,71571.6,71064.84,71064.84,374.67564
1775689200,71064.84,71204.0,70901.89,71069.93,517.86174
1775692800,71069.93,71133.71,70650.0,70815.5,677.85142
1775696400,70815.5,70956.7,70466.0,70928.89,495.03665
1775700000,70928.9,71198.8,70816.36,71060.64,664.15391
1775703600,71060.64,71124.05,70845.27,70992.39,808.25356
1775707200,70992.37,71006.13,70734.77,70782.0,304.15042
1775710800,70781.99,71087.12,70689.38,70984.0,495.401
1775714400,70983.99,71082.71,70809.94,71031.84,538.94746
1775718000,71031.83,71116.0,70955.4,70982.01,922.88611
1775721600,70982.01,71380.0,70865.42,71249.51,562.42694
1775725200,71249.51,71575.0,71109.99,71534.68,512.0201
1775728800,71534.69,71534.69,71276.44,71276.45,304.66693
1775732400,71276.45,71350.0,71038.5,71150.17,446.85377
1775736000,71150.17,71328.79,71040.0,71279.63,382.04593
1775739600,71279.63,71355.24,70629.3,70801.98,696.59545
1775743200,70801.97,71250.39,70522.77,71123.71,873.72309
1775746800,71123.71,72358.0,70929.44,72141.99,2048.75279
1775750400,72142.0,72399.0,71729.66,72080.87,1429.6831
1775754000,72080.86,72550.0,72062.38,72347.49,1415.90923
1775757600,72348.0,72380.7,71747.68,71888.69,560.32535
1775761200,71888.69,72300.0,71750.0,72096.32,607.89039
1775764800,72096.33,72458.31,71985.95,72413.97,497.89389
1775768400,72413.96,72700.0,72142.79,72264.95,771.79321
1775772000,72264.96,73145.0,71945.94,71946.01,1345.32358
1775775600,71946.01,72025.53,71585.25,71787.97,795.83731
1775779200,71787.98,72028.4,71573.35,71963.03,967.9743
1775782800,71963.04,72387.0,71673.48,72157.93,679.67117
1775786400,72157.93,72291.04,71921.59,71965.36,515.54191
1775790000,71965.36,72027.37,71813.73,71868.67,543.68867
1775793600,71868.67,72212.84,71820.47,72117.29,734.17151
1775797200,72117.29,72267.89,72010.4,72127.84,408.69549
1775800800,72127.84,72179.85,71792.01,71805.38,448.00931
1775804400,71805.39,71837.59,71428.0,71481.85,702.39043
1775808000,71481.85,71769.41,71426.15,71606.07,624.89096
1775811600,71606.08,71873.0,71583.47,71787.41,281.02303
1775815200,71787.41,71928.29,71711.6,71910.09,238.63388
1775818800,71910.1,72261.93,71903.69,72127.59,421.17579
1775822400,72127.59,72458.0,72007.5,72258.68,733.4245
1775826000,72258.69,72409.41,71899.51,72321.4,673.2668
1775829600,72321.39,73155.58,72258.0,72909.0,2362.6198
1775833200,72909.0,73289.96,72355.87,72460.51,1324.05053
1775836800,72460.52,73069.4,72387.41,72992.33,733.09003
1775840400,72992.32,73146.0,72802.96,73121.66,454.50524
1775844000,73121.66,73159.81,72880.95,73107.07,597.01721
1775847600,73107.07,73264.76,72900.0,73236.11,713.54118
1775851200,73236.11,73434.0,73051.97,73361.68,872.16866
1775854800,73361.68,73364.47,72934.53,73190.67,654.89865
1775858400,73190.68,73244.03,72700.6,72877.0,798.3469
1775862000,72877.01,72967.79,72791.96,72962.7,889.83693
1775865600,72962.71,72962.71,72787.94,72828.42,801.54149
1775869200,72828.42,72999.99,72670.0,72954.39,320.3002
1775872800,72954.39,73094.89,72910.93,72966.57,288.43552
1775876400,72966.58,73075.34,72814.42,72866.63,227.12944
1775880000,72866.62,72954.28,72681.9,72806.08,298.14959
1775883600,72806.08,72836.55,72679.08,72722.28,222.17067
1775887200,72722.28,72771.32,72612.16,72762.0,590.44339
1775890800,72762.01,72832.0,72672.56,72745.38,321.42327
1775894400,72745.38,72799.57,72638.44,72664.17,263.67236
1775898000,72664.16,72908.0,72617.75,72907.11,306.96352
1775901600,72907.12,72915.95,72760.9,72843.71,224.83128
1775905200,72843.7,72912.0,72826.37,72907.05,109.63598
1775908800,72907.05,72982.4,72814.97,72940.49,180.21756
1775912400,72940.5,72940.5,72513.09,72658.07,493.97275
1775916000,72658.07,72770.91,72609.27,72704.67,212.83973
1775919600,72704.66,72896.03,72678.0,72858.17,246.74388
1775923200,72858.18,73204.74,72812.94,73034.33,656.04744
1775926800,73034.34,73169.04,72942.06,73095.97,269.56328
1775930400,73095.97,73726.13,73032.61,73547.89,856.65701
1775934000,73547.9,73790.0,73472.38,73687.15,595.037
1775937600,73687.16,73689.97,73226.28,73290.43,395.49217
1775941200,73290.43,73548.08,73200.48,73427.04,366.94025
1775944800,73427.04,73574.0,73234.25,73376.01,431.15797
1775948400,73376.01,73376.01,72907.4,73043.16,391.57799
1775952000,73043.16,73117.32,72873.25,73079.96,390.45862
1775955600,73079.96,73137.24,71310.0,71643.69,2072.10202
1775959200,71643.69,71982.46,71352.47,71761.35,839.35622
1775962800,71761.35,71861.33,71593.18,71593.19,790.20901
1775966400,71593.18,71685.31,71444.68,71466.53,611.50691
1775970000,71466.53,71781.0,71417.22,71710.2,667.76838
1775973600,71710.19,71753.33,71633.77,71668.01,377.10612
1775977200,71668.01,71747.31,71588.57,71665.0,313.33908
1775980800,71664.99,71805.85,71595.0,71629.21,922.36362
1775984400,71629.21,71633.01,71488.45,71531.94,372.12981
1775988000,71531.95,71682.72,71357.76,71452.89,274.78665
1775991600,71452.89,71556.12,71412.57,71468.55,211.53603
1775995200,71468.54,71500.0,71077.44,71084.01,608.12473
1775998800,71084.01,71146.03,70866.82,70889.42,708.82478
1776002400,70889.42,71092.78,70700.0,70748.34,541.94034
1776006000,70748.34,70932.0,70604.07,70892.03,502.43194
1776009600,70892.04,70959.51,70821.05,70936.27,259.94883
1776013200,70936.27,71202.0,70900.0,71140.51,322.7326
1776016800,71140.51,71214.08,71056.2,71137.64,176.22609
1776020400,71137.65,71222.58,71078.76,71084.18,233.07874
1776024000,71084.18,71440.0,70956.83,71335.43,622.27061
1776027600,71335.43,71452.0,71163.01,71364.02,234.93742
1776031200,71364.03,71367.85,70505.88,70912.73,908.94869
1776034800,70912.73,70912.73,70571.66,70740.98,510.34077
1776038400,70741.56,71262.63,70615.3,71172.62,546.73984
1776042000,71172.63,71227.28,71027.26,71197.64,720.27854
1776045600,71197.64,71271.78,70986.71,71073.14,270.71272
1776049200,71073.14,71155.42,70917.27,70976.0,348.9161
1776052800,70975.99,71144.0,70854.29,70890.3,584.47308
1776056400,70890.3,70920.0,70672.72,70878.82,533.46945
1776060000,70878.82,71106.54,70878.82,71017.66,697.01918
1776063600,71017.66,71067.91,70685.25,70813.88,859.13978
1776067200,70813.88,70861.01,70566.99,70680.7,334.12518
1776070800,70680.7,70910.68,70678.0,70792.88,250.58431
1776074400,70792.89,70846.9,70688.28,70755.88,177.99631
1776078000,70755.89,70997.12,70736.29,70929.68,260.33899
1776081600,70929.68,71219.8,70758.5,71074.91,460.129
1776085200,71074.92,71700.82,70818.57,71662.65,1544.74455
1776088800,71662.65,72401.0,71375.24,72400.15,2098.23774
1776092400,72400.15,72464.28,71652.65,71866.59,1342.3378
1776096000,71866.59,72437.25,71679.8,72202.36,1514.19404
1776099600,72202.37,72600.0,72069.01,72148.87,1653.64723
1776103200,72148.87,72460.42,72053.78,72424.86,965.95939
1776106800,72424.86,73480.0,72298.93,73322.82,2632.95065
1776110400,73322.0,73394.37,73007.08,73149.36,1081.57049
1776114000,73149.36,73368.08,73072.85,73179.71,387.90227
1776117600,73179.71,74746.61,73172.01,74627.04,3298.60756
1776121200,74627.04,74900.0,74405.64,74417.99,1666.14205
1776124800,74418.0,74517.31,74102.39,74163.82,1276.45858
1776128400,74163.82,74431.0,73954.86,74386.02,1065.1631
1776132000,74386.03,74579.32,74283.2,74330.98,598.05117
1776135600,74330.99,74496.9,74252.35,74444.43,646.36946
1776139200,74444.44,74504.52,74351.55,74387.85,484.30563
1776142800,74387.85,74434.41,74150.6,74210.11,838.40961
1776146400,74210.12,74550.0,74210.12,74522.73,614.57152
1776150000,74522.72,74924.64,74430.92,74546.0,1456.55359
1776153600,74545.99,74910.0,74460.64,74750.0,938.29896
1776157200,74750.0,74830.93,74435.12,74500.0,565.8647
1776160800,74500.0,74617.92,74333.46,74350.01,540.18312
1776164400,74350.01,74450.63,74307.35,74376.52,653.35819
1776168000,74376.52,74485.06,74277.19,74452.0,513.51818
1776171600,74452.0,75532.94,74407.74,75525.94,3246.78739
1776175200,75525.94,76038.0,75013.61,75013.62,4357.56106
1776178800,75013.61,75441.99,74564.34,75317.07,1661.60412
1776182400,75317.06,75688.0,74527.02,74652.2,1265.45725
1776186000,74652.2,74948.78,74244.63,74748.9,985.979
1776189600,74748.89,74814.99,73795.47,74093.19,1613.97962
1776193200,74093.18,74398.43,73882.79,74223.18,1054.69346
1776196800,74223.3,74434.33,74015.53,74102.29,434.25271
1776200400,74102.28,74320.44,73951.64,74277.15,381.06364
1776204000,74277.16,74373.19,73806.09,74023.15,638.74603
1776207600,74023.16,74232.83,74001.08,74131.55,701.71447
1776211200,74131.55,74677.19,74126.32,74568.36,874.99865
1776214800,74568.37,74786.72,74500.0,74613.28,443.16738
1776218400,74613.28,74697.47,74188.0,74322.0,506.95652
1776222000,74322.01,74372.84,74173.75,74345.97,317.62112
1776225600,74345.98,74434.51,74261.47,74340.38,660.47305
1776229200,74340.38,74434.0,73864.01,74021.5,542.04465
1776232800,74021.5,74048.95,73855.49,73891.62,419.09008
1776236400,73891.62,74016.67,73514.0,73730.43,1451.80452
1776240000,73730.43,74181.9,73675.96,74110.51,532.83471
1776243600,74110.52,74176.49,73909.49,74011.69,363.2179
1776247200,74011.7,74250.0,73789.5,73864.75,548.88747
1776250800,73864.76,74256.44,73864.76,74201.78,444.7329
1776254400,74201.78,74466.1,74051.64,74273.77,567.44529
1776258000,74273.77,74434.51,73817.23,74063.92,676.35905
1776261600,74063.91,74506.84,73830.0,74151.81,757.76569
1776265200,74151.81,74299.07,73580.85,73844.08,743.29132
1776268800,73844.07,74176.0,73762.89,73941.09,547.84936
1776272400,73941.09,74242.0,73915.48,74134.95,593.44252
1776276000,74134.95,74399.75,74073.61,74390.29,407.09098
1776279600,74390.29,75281.0,74355.46,75002.6,1179.99077
1776283200,75002.6,75039.92,74512.06,74841.68,570.09892
1776286800,74841.67,74855.16,74540.23,74743.1,310.66035
1776290400,74743.1,75425.0,74740.02,74964.0,653.95001
1776294000,74964.01,74964.01,74620.95,74809.99,311.26846
1776297600,74809.99,74874.93,74451.49,74815.1,636.94865
1776301200,74815.09,74815.09,74454.09,74657.66,240.65148
1776304800,74657.67,75267.85,74601.27,74887.24,589.65615
1776308400,74887.23,75159.26,74865.5,74888.21,470.71966
1776312000,74888.21,75174.38,74728.0,74944.15,513.51186
1776315600,74944.15,75139.82,74900.0,75043.48,359.01217
1776319200,75043.47,75115.12,74853.72,75045.01,604.84284
1776322800,75045.01,75082.78,74636.0,74707.03,708.0609
1776326400,74707.02,74744.35,74500.0,74677.91,669.8621
1776330000,74677.91,74901.5,74594.01,74594.02,316.26697
1776333600,74594.02,74653.12,74277.34,74313.0,526.53069
1776337200,74312.99,74663.27,74285.0,74574.79,1174.6136
1776340800,74574.8,74872.0,74574.79,74624.0,529.55969
1776344400,74624.01,75030.39,73309.85,73788.03,1828.93731
1776348000,73788.03,74197.32,73426.94,73973.33,1331.31817
1776351600,73973.33,74878.99,73934.44,74697.19,1520.20876
1776355200,74697.2,74932.0,74063.0,74175.57,762.35705
1776358800,74175.58,74438.31,73912.23,74343.25,751.1945
1776362400,74343.25,75089.0,74240.0,75026.71,780.63438
1776366000,75026.71,75410.71,74717.97,75342.99,1203.37407
1776369600,75343.0,75534.76,75001.0,75223.47,661.71844
1776373200,75223.48,75286.51,74789.5,74934.24,451.58433
1776376800,74934.24,75117.0,74833.14,74867.92,232.35004
1776380400,74867.92,75177.76,74840.92,75154.29,224.77396
1776384000,75154.28,75154.77,74886.82,74944.98,796.37355
1776387600,74944.99,75034.49,74569.99,74750.0,407.29847
1776391200,74750.0,74802.98,74529.4,74700.0,235.53372
1776394800,74700.0,74839.31,74606.12,74615.82,721.66261
1776398400,74615.82,74871.11,74589.88,74791.39,213.9543
1776402000,74791.39,74801.13,74555.12,74637.77,241.61979
1776405600,74637.77,74950.0,74604.62,74938.52,276.57366
1776409200,74938.53,75089.51,74930.0,75074.77,607.34373
1776412800,75074.76,75881.95,74993.24,75780.38,1494.62708
1776416400,75780.38,76370.25,75518.78,75779.99,2004.70646
1776420000,75779.99,75886.01,75095.93,75278.77,1050.31882
1776423600,75278.77,75609.77,75246.65,75589.7,429.61331
1776427200,75589.7,76265.82,75531.97,76233.05,1128.91448
1776430800,76233.06,77417.61,76061.57,77340.12,5123.01639
1776434400,77340.11,78052.49,77015.39,77886.77,3617.10048
1776438000,77886.77,77999.0,77444.44,77785.02,1975.14451
1776441600,77785.03,78333.0,77705.2,77857.14,1402.18359
1776445200,77857.15,77917.77,77101.49,77520.59,1173.45635
1776448800,77520.59,77565.63,77088.23,77159.89,637.39265
1776452400,77159.88,77473.44,77000.0,77393.58,652.45495
1776456000,77393.58,77611.68,77160.12,77337.64,357.23206
1776459600,77337.64,77494.69,77278.72,77445.73,307.76412
1776463200,77445.74,77510.0,77274.56,77301.25,474.88113
1776466800,77301.25,77302.0,76911.0,77072.0,612.20073
1776470400,77072.01,77258.55,76978.17,77168.0,324.03843
1776474000,77168.22,77330.0,77115.77,77218.07,266.4299
1776477600,77218.06,77420.08,77124.63,77292.52,268.04149
1776481200,77292.53,77296.95,76962.67,77005.47,268.91717
